"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,67,3,32
"GM",3,31332,515777,1221,502
"Tolerant",26,526913,313174,1478,1690
"Vulnerable",0,509,1759,19639,2012
"Unclassified",22,2051,2695,3238,57194
