"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",594,5933,108,0,4681
"GM",776,439851,1788,5,19157
"Tolerant",1209,33648,2604,0,7799
"Vulnerable",0,283,0,2,111
"Unclassified",4133,95545,2112,92,83296
