"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",44,272,226,90,26
"GM",470,26817,452384,1295,682
"Tolerant",419,465277,62927,1347,689
"Vulnerable",57,1653,2347,3521,904
"Unclassified",29,1032,954,495,44127
