"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2411,6002,2448,34138
"Tolerant",31,73,9,41
"Vulnerable",14139,25619,226617,89603
"Unclassified",16002,35099,15174,249737
