"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1088,20,38163,8094,16782
"GM",18,187,2894,146,650
"Tolerant",14305,4866,377190,186669,92464
"Vulnerable",915,980,145611,360792,146042
"Unclassified",9572,495,66419,180247,414096
