"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,101,40,301
"GM",0,0,0,1
"Tolerant",8,996,462,1998
"Vulnerable",57,1831,997,9607
"Unclassified",575,5374,7749,35977
