"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",409,7300,50,3061
"Tolerant",5614,44951,21312,11041
"Vulnerable",18,17714,291124,64054
"Unclassified",2202,8161,59412,162069
