"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",386,9687,1908,1729
"Tolerant",5132,37052,20574,1876
"Vulnerable",483,22112,351513,2659
"Unclassified",3116,19463,160470,60332
