"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,9,348,7,6
"GM",4,4,91,7,10
"Tolerant",93,28,5444,367,1092
"Vulnerable",9,2,694,353,2232
"Unclassified",25,45,379,1648,43506
