"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,5,110
"GM",2,162,2598,41,540
"Tolerant",0,1862,688,64,462
"Vulnerable",0,0,0,0,9
"Unclassified",33,541,581,3375,59763
