"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0
"GM",356,172,87,264
"Tolerant",351,258,207,467
"Vulnerable",127,151,5184,13210
"Unclassified",282,117,7387,21200
