"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",86,247,30,0,1202
"GM",153,24969,6417,5,6742
"Tolerant",37,7226,1273,0,2714
"Vulnerable",0,1,0,0,13
"Unclassified",1179,8537,2184,1,67909
