"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,96,34,123,714
"GM",5,86010,9361,4524,20375
"Tolerant",3,22272,1734,940,3536
"Vulnerable",4,2517,813,9308,30391
"Unclassified",38,14683,4518,52889,73333
