"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,4,0,80
"GM",5,7058,102120,237,19242
"Tolerant",0,106936,65833,430,29790
"Vulnerable",2,1148,2346,2459,74398
"Unclassified",8,3545,3948,116,15704
