"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",14,32,33,2,657
"GM",59,8620,3095,70,7953
"Tolerant",98,1937,9095,39,7128
"Vulnerable",400,2908,3831,99,153224
"Unclassified",646,3221,3690,287,108882
