"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",95440,0,570429,6357,116808
"GM",0,0,0,0,1
"Tolerant",346066,1,579377,12306,163974
"Vulnerable",17918,0,25032,282,14338
"Unclassified",43546,2,108326,4992,327986
