"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",105695,599488,1186,8348
"GM",3,0,0,0
"Tolerant",725347,567301,38619,21951
"Vulnerable",22758,2184,1108,151
"Unclassified",29198,38498,1717,269629
