"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",40492,611539,2349,72892
"GM",17,12,0,6
"Tolerant",506173,349528,66025,222183
"Vulnerable",71263,29086,3279,22546
"Unclassified",72805,77187,11906,273893
