"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",376,264,114,1296,4091
"GM",369,2872,545,2493,1617
"Tolerant",229,524,284,1938,2768
"Vulnerable",765,1113,1067,6024,8242
"Unclassified",2980,1248,582,7713,50559
