"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,15
"GM",5,64711,629732,4259,23726
"Tolerant",3,648257,157013,2108,23250
"Vulnerable",0,1138,6637,863,2922
"Unclassified",6,16362,19220,4145,62607
