"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9116,562373,1925,17239
"GM",1,665,846,16
"Tolerant",515938,240994,169759,31945
"Vulnerable",2538,168321,246197,46315
"Unclassified",17537,32534,31441,228074
