"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",714,11365,551,2174
"Tolerant",38115,67712,26226,15341
"Vulnerable",1139,42484,7453,9543
"Unclassified",3796,18930,14781,97292
