"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3851,30470,5710,10675
"Tolerant",9800,36570,53163,4722
"Vulnerable",776,44972,62357,5393
"Unclassified",2029,3244,13963,69921
