"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1010,4496,591,2160
"Tolerant",43418,42173,47276,3833
"Vulnerable",4453,52346,49908,20220
"Unclassified",1825,5240,15723,62944
