"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,5,2,1,32
"GM",689,7282,10514,396,1409
"Tolerant",741,9225,1282,240,1039
"Vulnerable",49,145,239,3168,7030
"Unclassified",342,3689,2450,9235,72613
