"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16,4147,3499,149,4849
"GM",5,51745,186732,162,24794
"Tolerant",13,160922,44098,204,21538
"Vulnerable",0,234,189,500,4181
"Unclassified",128,10854,12118,4489,82235
