"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",106,1873,143,1185
"Tolerant",152,52346,27667,11241
"Vulnerable",271,31497,29655,13716
"Unclassified",409,9452,15908,52886
