"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",79,2495,606,1924
"Tolerant",1670,56149,33891,18832
"Vulnerable",285,24403,25879,16756
"Unclassified",1273,8359,14763,41143
