"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",370,257,1192,4112
"Tolerant",331,14127,20100,43342
"Vulnerable",1367,9858,42107,57554
"Unclassified",2334,19750,67492,316125
