"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1339,617,2496,6567
"Tolerant",2731,11699,12670,23308
"Vulnerable",5996,7918,82220,54797
"Unclassified",7937,10383,47724,322016
