"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1431,1420,5668,9484
"Tolerant",702,10941,7548,11426
"Vulnerable",314,6160,97855,40781
"Unclassified",2137,7809,47609,349133
