"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",166,265,1168,2803
"Tolerant",971,11889,10108,21024
"Vulnerable",1531,17697,56545,55118
"Unclassified",4117,28433,60118,328465
