"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4590,563,15570,6,395
"GM",1190,7565,7309,24,576
"Tolerant",16163,3153,48972,10,292
"Vulnerable",0,20,3,904,510
"Unclassified",729,2615,909,591,42358
