"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1167,352,2479,1563,1625
"GM",743,1385,4664,1419,761
"Tolerant",2780,5652,8575,8570,2649
"Vulnerable",3331,1845,9810,61394,10339
"Unclassified",10015,928,6987,27118,74764
