"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",36,198,302,25,1275
"GM",17,16223,16769,22,4813
"Tolerant",8,13603,23240,23,9272
"Vulnerable",0,104,60,1720,3478
"Unclassified",48,12963,8612,1797,115637
