"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,3,0,1
"GM",64412,936276,742,18110
"Tolerant",962581,376588,844,22459
"Vulnerable",520,2571,834,1471
"Unclassified",29256,50863,3583,35499
