"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",0,0,0,13
"Tolerant",1,0,0,40
"Vulnerable",3,1,589,2635
"Unclassified",7,32,948,3833
