"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23,4,0,229
"GM",0,0,0,3
"Tolerant",1385,27,5,1350
"Vulnerable",2,13,213,57
"Unclassified",2350,545,780,218363
