"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",37,0,190,38,997
"Tolerant",64,0,1596,18,816
"Vulnerable",17,2,6,262,304
"Unclassified",385,0,32,4945,215640
