"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",28,169,678,13,321
"GM",236,223201,381377,2073,15430
"Tolerant",222,425398,191357,5881,20945
"Vulnerable",55,3844,6146,13218,4627
"Unclassified",818,19643,29779,9051,82229
