"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",274,419,753,9604
"GM",0,0,0,3
"Tolerant",2152,21705,12307,48924
"Vulnerable",633,7736,25860,51754
"Unclassified",6118,41115,41495,414404
