"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",277,154,734,2426
"Tolerant",257,9783,9500,11932
"Vulnerable",288,7258,64220,59469
"Unclassified",1479,8946,52742,455791
