"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9731,5711,1601,13223
"GM",64,29,82,1
"Tolerant",3400,10548,2631,1283
"Vulnerable",931,1851,20216,2959
"Unclassified",1137,810,958,88717
