"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1336,1918,888,4874
"Tolerant",2128,6963,694,3992
"Vulnerable",1068,2201,12203,13268
"Unclassified",3153,5859,6808,98530
