"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,8
"GM",32,60,32,223
"Tolerant",441,168,41,2373
"Vulnerable",20,16,813,1589
"Unclassified",21,294,1302,22886
