"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8628,4729,4709,24048
"Tolerant",4442,13774,7240,18374
"Vulnerable",4198,6532,148985,49523
"Unclassified",13755,12608,34503,253975
