"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",16270,16213,12670,3117
"Tolerant",1233,3233,1863,469
"Vulnerable",8054,11642,158262,24185
"Unclassified",9681,5863,31743,305525
