"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",194,126,100,598,1580
"GM",75,1174,852,383,993
"Tolerant",66,491,2023,510,1382
"Vulnerable",175,130,151,1702,3060
"Unclassified",8314,4944,6306,37670,73875
