"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",292,321,211,701,350
"GM",1398,39458,52402,9949,4154
"Tolerant",599,55541,11634,9258,2742
"Vulnerable",1029,18916,8348,264568,6372
"Unclassified",107,10704,4117,15062,132734
