"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,2
"GM",16,1037,0,0,226
"Tolerant",0,1,0,0,190
"Vulnerable",0,0,0,7,23
"Unclassified",98,1335,23,41,25759
