"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",56,78,53,140,2454
"GM",110,6879,4066,414,2284
"Tolerant",38,2345,983,194,1010
"Vulnerable",910,1218,432,20479,60323
"Unclassified",2211,2632,1061,15401,126955
