"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3821,3946,4340,1101
"Tolerant",846,8697,950,394
"Vulnerable",2751,1891,49150,1672
"Unclassified",2810,635,7347,87123
