"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",480,363,1812,2902
"GM",0,0,0,1
"Tolerant",556,6578,3263,6560
"Vulnerable",4123,3965,56580,39503
"Unclassified",1746,2562,15134,31346
