"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",241,87,524,728,703
"GM",143,397,2600,1320,280
"Tolerant",1306,3312,16389,7991,2200
"Vulnerable",1485,882,8126,118167,13205
"Unclassified",4223,433,2609,11751,64853
