"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,4
"GM",432,1356,556,2452
"Tolerant",2284,4403,1851,5488
"Vulnerable",1082,2342,41611,57706
"Unclassified",1897,4420,53474,127567
