"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3184,1353,31236,53,31585
"GM",48,98,999,8,528
"Tolerant",28133,12768,112566,3183,104638
"Vulnerable",96,337,2848,96,4250
"Unclassified",6899,4817,34243,1066,113067
