"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10,136,110,0,365
"GM",88,37113,107257,86,14590
"Tolerant",90,101225,11672,114,30601
"Vulnerable",0,42,68,0,32
"Unclassified",71,3607,3551,73,11393
