"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9462,19,492981,804,9437
"GM",790,2172,36800,96,778
"Tolerant",515149,27439,718563,5983,97525
"Vulnerable",3345,162,13712,20159,9088
"Unclassified",24283,393,52025,3099,221457
