"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1444,1083,1883,2313,1663
"GM",1923,19395,61431,5708,4243
"Tolerant",7174,57710,103284,19796,16789
"Vulnerable",6929,5427,13558,43512,8519
"Unclassified",20218,7667,17720,55491,51472
