"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5610,12789,17577,80,5928
"GM",5406,166301,154675,3200,5762
"Tolerant",6701,237479,228039,1073,5025
"Vulnerable",0,32,0,0,1
"Unclassified",2333,11352,6755,108,59969
