"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,1,0,0
"GM",27093,41094,2754,3681
"Tolerant",37314,18437,3399,3445
"Vulnerable",2539,3626,149016,63627
"Unclassified",4110,3407,50697,78234
