"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0
"GM",9843,15520,2489,4636
"Tolerant",20338,11655,4050,7580
"Vulnerable",4255,7526,136820,60867
"Unclassified",7503,8800,93639,96953
