"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2108,1242,674,5447,7797
"GM",1384,38919,3749,2619,2469
"Tolerant",406,3706,1485,1202,1272
"Vulnerable",1591,3540,1908,86977,24173
"Unclassified",5667,2396,1712,42820,111518
