"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16,0,118,229,503
"GM",0,0,0,0,1
"Tolerant",3,0,126,260,738
"Vulnerable",207,4,2470,6619,3669
"Unclassified",2230,21,7684,26726,23343
